firm_id,year,YEMP,AI,L_AI,BMI,SKILL,DEO,ESG,GOV,Age,Size,Lev,RoA,Cash,Growth,Top10,Board,Separation,SOE,lngdp
16,2020,0.0778,0.989,1.0759,0.238,0.3983,0.2807,4,1,2.1176,21.4161,0.3025,0.012,0.1052,0.6034,0.324,1.8679,0,0,9.561
16,2021,0.5022,1.1357,0.989,0.3378,0.3604,0.4216,6,0,0.7645,22.9323,0.6589,0.1306,0.0523,-0.1674,0.6891,2.353,0,1,11.7528
16,2022,0.4657,1.8525,1.1357,0.4124,0.01,0.1751,5,0,2.6056,23.3404,0.866,0.0569,0.0107,0.8334,0.3475,1.9921,0,0,9.8385
16,2023,0.1769,1.4748,1.8525,0.1269,0.1313,0.4781,3,1,0.0022,22.8167,0.3202,0.0355,0.0202,0.1627,0.4949,2.1419,1,0,10.8108
17,2011,0.4734,1.4493,,0.4657,0.5251,0.1636,6,0,3.3636,21.6933,0.5396,-0.0331,-0.0364,0.4508,0.7267,2.2155,0,0,9.8887
17,2012,0.2838,1.0318,1.4493,0.2027,0.2195,0.3624,5,1,2.4569,23.5978,0.8808,0.004,0.1038,1.0688,0.4808,2.0173,0,1,10.6105
17,2013,0.5067,1.9771,1.0318,0.1675,0.7717,0.0379,5,0,1.3569,21.8688,0.3548,-0.0046,0.011,0.5094,0.5868,2.2149,0,0,11.4364
17,2014,0.1991,0.6558,1.9771,0.4216,0.6644,0.0079,3,1,1.7739,24.798,0.5554,0.0224,0.0494,-0.3891,0.72,2.1944,0,1,10.0177
17,2015,0.5697,0.3745,0.6558,0.1171,0.5047,0.2795,4,0,2.6387,19.6873,0.224,0.084,0.0545,0.739,0.5557,2.1711,0,0,10.1786
17,2016,0.1668,0.9824,0.3745,0.2577,0.01,0.464,3,0,2.8093,21.5461,0.5355,0.0971,0.076,0.0831,0.4679,2.0368,0,0,9.5918
17,2017,0.4393,1.7306,0.9824,0.1209,0.965,0.4262,3,0,1.6921,22.9643,0.1817,0.0335,0.0649,0.3944,0.5322,1.9973,0,0,10.2416
17,2018,0.2447,0.7001,1.7306,0.248,0.5713,0.4901,6,0,2.6838,20.3511,0.3632,0.0237,0.0583,-0.015,0.5583,2.273,0,0,10.526
18,2012,0.5044,0.8665,,0.2381,0.3558,0.5235,4,0,2.4132,20.8891,0.3573,0.0775,0.0303,0.1401,0.3445,2.2589,0,0,10.7055
18,2013,0.1772,0.6883,0.8665,0.2264,0.2519,0.6077,4,0,1.0781,22.865,0.6162,-0.0012,0.094,0.1577,0.606,2.1915,1,0,10.0638
18,2014,0.4297,2.4066,0.6883,0.0886,0.3241,0.0,2,0,2.32,22.7452,0.2868,-0.0585,-0.029,0.7802,0.8472,2.0825,0,1,12.013
18,2015,0.6428,0.4851,2.4066,0.1201,0.3832,0.2475,4,0,1.8493,22.4133,0.4869,0.1432,-0.0497,0.1548,0.6135,2.2114,0,1,10.3724
18,2016,0.462,2.4585,0.4851,0.4358,0.4295,0.1782,4,1,1.4824,22.3264,0.1063,0.0946,-0.013,0.0357,0.4942,2.1022,0,0,10.593
18,2017,0.4694,2.0797,2.4585,0.7524,0.6517,0.5527,3,1,1.82,22.3444,0.5951,0.0146,0.1865,0.8399,0.5575,2.3128,1,0,11.6625
18,2018,0.4752,2.7279,2.0797,0.1718,0.4518,0.7234,4,0,2.038,22.2224,0.2992,0.0525,-0.043,0.631,0.799,1.8005,0,0,11.2623
18,2019,0.3964,2.8883,2.7279,0.307,0.614,0.297,6,0,0.6423,21.6969,0.1145,0.0817,0.1198,0.2827,0.8015,2.2539,0,0,12.013
18,2020,0.1875,1.0058,2.8883,0.2386,0.5215,0.3297,4,0,3.526,21.455,0.4278,-0.0184,0.1124,-0.042,0.6082,2.3244,1,0,10.6992
18,2021,0.4246,4.124,1.0058,0.4867,0.7307,0.5191,4,0,1.9072,24.9192,0.7059,0.0132,-0.0815,-0.2247,0.5685,2.1855,0,1,11.4383
18,2022,0.5058,1.6538,4.124,0.4847,0.7185,0.4217,5,0,1.1887,20.9579,0.3587,-0.0924,-0.0432,-0.403,0.7639,1.9185,0,0,10.6954
18,2023,0.1817,1.9002,1.6538,0.1734,0.3764,0.2955,6,0,3.2301,22.7807,0.3786,0.0343,-0.0094,0.3619,0.6093,1.6515,0,0,10.3293
19,2012,0.3562,2.213,,0.1979,0.5288,0.449,4,0,1.6674,22.9252,0.5382,0.0082,-0.0817,0.9554,0.6755,2.3416,0,1,10.6497
19,2013,0.1983,2.297,2.213,0.8464,0.2973,0.2553,4,0,0.7469,22.7968,0.4419,0.1098,0.0516,0.921,0.548,1.9813,1,1,11.2554
19,2014,0.3025,0.8349,2.297,0.1907,0.5875,0.0,5,0,2.7458,21.4638,0.3522,0.1429,0.0758,0.061,0.5905,2.3468,1,0,11.3846
19,2015,0.3475,0.2127,0.8349,0.2921,0.5123,0.0,5,0,1.7659,19.7126,0.4414,0.0151,0.0447,0.8889,0.7157,1.7362,0,0,10.0194
19,2016,0.5888,1.9401,0.2127,0.377,0.2394,0.2453,7,0,2.5958,21.0585,0.4686,0.0627,0.0302,0.043,0.6256,2.0838,0,1,10.6056
19,2017,0.2814,0.8326,1.9401,0.5021,0.1321,0.4293,5,0,1.9591,23.9524,0.5518,0.0986,-0.0097,-0.573,0.485,1.7711,0,0,10.1197
19,2018,0.4498,3.7329,0.8326,0.2298,0.7,0.4564,5,0,2.1389,22.6449,0.1803,0.0705,-0.042,-0.2305,0.4199,2.1929,0,0,11.1936
19,2019,0.3224,1.898,3.7329,0.3038,0.6259,0.3437,5,1,3.526,23.4043,0.897,0.0426,0.0608,-0.1614,0.6328,1.6884,0,0,11.0914
19,2020,0.3793,1.2421,1.898,0.3272,0.4832,0.0441,3,0,2.3055,22.1834,0.7446,-0.0501,0.0393,0.5818,0.5168,1.8656,0,1,9.3407
19,2021,0.5453,2.2366,1.2421,0.2035,0.3647,0.1703,4,0,1.2511,24.1765,0.447,-0.0911,0.0424,0.1902,0.5844,2.109,0,0,10.2116
19,2022,0.2678,1.0704,2.2366,0.0,0.5391,0.3415,2,0,1.8789,21.9217,0.6202,0.0781,0.099,0.7564,0.5823,2.1029,0,1,11.1797
19,2023,0.36,1.6279,1.0704,0.6397,0.2924,0.5215,3,0,2.2748,22.2135,0.3982,0.0376,0.0669,-0.2385,0.6198,2.18,1,1,9.0114
20,2014,0.0475,1.4538,,0.3954,0.4011,0.3198,3,1,2.246,21.1102,0.4647,0.1396,-0.0234,-0.4603,0.5378,1.8595,0,0,11.1537
20,2015,0.349,2.4362,1.4538,0.5188,0.206,0.0323,5,1,2.973,24.0187,0.4366,0.0043,0.0224,-0.1009,0.2843,2.708,0,0,12.013
20,2016,0.3215,2.3525,2.4362,0.2956,0.3782,0.3645,4,0,1.043,22.1241,0.5922,0.0621,0.0321,-0.1765,0.5371,2.2633,0,1,11.3773
20,2017,0.335,0.0426,2.3525,0.3625,0.6929,0.3658,3,1,2.2905,22.7056,0.6543,0.2022,0.0837,0.5425,0.6108,2.2817,0,0,10.5274
20,2018,0.2018,0.5592,0.0426,0.3036,0.018,0.385,5,0,1.6308,22.0817,0.3378,0.122,0.0852,-0.0459,0.8193,2.2271,0,0,9.8676
20,2019,0.4848,1.5507,0.5592,0.2812,0.4771,0.2978,4,0,1.2767,21.5521,0.6783,0.0565,0.0692,0.3776,0.6515,2.1298,1,1,10.1239
20,2020,0.2958,2.7288,1.5507,0.3774,0.5282,0.2087,6,0,2.3276,23.2991,0.4108,0.0573,0.0404,0.3427,0.4891,2.211,0,0,9.5663
20,2021,0.2498,0.3061,2.7288,0.101,0.3775,0.1162,5,0,2.6118,23.7832,0.897,0.1244,0.0778,-0.4174,0.6244,2.4798,1,0,10.3638
20,2022,0.261,1.0525,0.3061,0.3664,0.4955,0.4355,5,0,2.0498,19.1811,0.4169,-0.005,0.1403,-0.573,0.912,2.1147,0,0,11.0659
20,2023,0.4148,1.2328,1.0525,0.0135,0.2828,0.0042,3,0,1.9635,21.1323,0.683,0.1154,0.078,0.4411,0.6332,1.9999,0,1,9.5899
21,2012,0.6223,2.5669,,0.604,0.5833,0.5963,5,0,2.6309,22.1787,0.1139,-0.0118,0.0725,0.6387,0.6839,1.7846,1,0,11.0524
21,2013,0.0293,3.5668,2.5669,0.4614,0.4429,0.2871,3,1,0.778,21.1614,0.5478,0.0722,0.1392,0.0715,0.4641,2.0138,0,1,10.9158
21,2014,0.522,1.1595,3.5668,0.3462,0.3749,0.3531,4,0,2.1829,20.4118,0.2663,-0.0184,0.2046,0.2937,0.5773,2.1197,1,0,11.8155
21,2015,0.0837,0.762,1.1595,0.1444,0.5695,0.6835,1,1,3.526,21.4861,0.5527,0.0585,-0.0026,0.4889,0.7754,1.7711,0,1,9.7366
21,2016,0.3648,0.3469,0.762,0.3652,0.536,0.3496,4,0,1.5495,24.0041,0.4585,0.0065,0.0633,0.2022,0.5672,2.0461,0,0,11.5173
21,2017,0.2294,2.4884,0.3469,0.4454,0.1634,0.3125,3,0,0.7497,21.5106,0.2425,0.0484,0.0902,0.4233,0.6839,2.0496,0,0,9.8407
21,2018,0.4291,0.7799,2.4884,0.4139,0.1469,0.5679,3,0,1.19,23.0438,0.155,0.0041,0.1108,0.1802,0.6803,2.008,0,1,11.5034
21,2019,0.272,1.6681,0.7799,0.6919,0.0151,0.4703,5,0,3.0693,23.5656,0.53,0.0355,-0.0023,0.4198,0.3508,1.9955,0,0,12.013
21,2020,0.22,0.6879,1.6681,0.2632,0.4936,0.4857,4,0,2.7565,23.4452,0.505,0.0136,0.0267,0.7163,0.6764,2.1603,1,0,10.1991
22,2011,0.0,1.9494,,0.1944,0.3393,0.0425,6,0,1.059,21.8023,0.4772,-0.0133,0.1131,-0.0838,0.6505,1.9459,0,0,10.6965
22,2012,0.2615,1.334,1.9494,0.1005,0.2863,0.5559,5,0,3.0396,21.0781,0.2149,0.1521,0.0416,-0.1419,0.668,2.0356,0,0,10.5631
22,2013,0.2567,1.7162,1.334,0.2123,0.4285,0.005,4,0,1.86,21.6678,0.3296,0.0436,-0.0735,0.5386,0.5093,2.119,0,1,10.917
22,2014,0.358,1.9913,1.7162,0.5058,0.2267,0.3494,6,0,0.0,22.9208,0.4045,0.0403,-0.0771,0.2325,0.3259,1.9605,0,0,11.6839
22,2015,0.1203,1.2452,1.9913,0.4865,0.3077,0.1687,3,0,1.8588,20.3011,0.5534,-0.0099,0.1035,0.417,0.4574,2.0495,0,0,11.3838
22,2016,0.2105,0.8403,1.2452,0.0421,0.3616,0.4881,5,1,3.526,22.679,0.5361,0.1423,-0.0216,-0.1748,0.4223,2.0791,1,0,10.4783
22,2017,0.047,1.3974,0.8403,0.2272,0.1128,0.0,4,1,2.7398,23.3179,0.2972,-0.0201,0.0719,-0.5203,0.5154,1.6926,1,0,11.34
22,2018,0.5115,0.9279,1.3974,0.4193,0.5483,0.0,2,1,1.3877,21.0733,0.3994,-0.0012,-0.0112,0.8092,0.6678,2.2821,0,0,10.9775
23,2011,0.4375,3.7198,,0.3764,0.5223,0.4137,4,0,1.33,22.2021,0.2006,0.0019,0.0742,-0.0703,0.8014,2.3437,0,0,10.5335
23,2012,0.4442,1.5094,3.7198,0.4142,0.1725,0.1731,7,0,1.6683,23.7066,0.3766,0.0965,0.0067,0.5325,0.7774,2.0632,0,0,11.0136
23,2013,0.2125,1.9339,1.5094,0.0641,0.2776,0.5102,4,0,2.513,22.7834,0.05,0.027,-0.0037,1.3752,0.4589,2.3932,0,0,10.0851
23,2014,0.383,2.5669,1.9339,0.3922,0.5773,0.5614,3,0,3.1901,23.1839,0.4828,0.0404,0.1927,-0.0997,0.5578,2.4719,0,0,9.6664
23,2015,0.153,0.2224,2.5669,0.2444,0.1429,0.0282,3,1,1.4119,23.3463,0.26,0.0593,-0.0591,0.8686,0.5807,2.0988,0,0,10.1958
23,2016,0.5284,2.896,0.2224,0.5067,0.3793,0.1299,6,0,0.8075,23.2313,0.3469,0.1052,0.0197,-0.1595,0.5697,2.255,0,1,11.2748
23,2017,0.3673,0.5806,2.896,0.0571,0.3727,0.3737,2,0,2.5398,22.0715,0.6677,0.0261,0.1509,0.5503,0.5262,2.1002,1,0,11.4049
23,2018,0.3049,1.1978,0.5806,0.3436,0.0883,0.5189,4,0,2.2157,22.3538,0.1156,0.155,-0.0405,0.1428,0.6558,2.2451,0,1,10.5303
23,2019,0.2914,0.4392,1.1978,0.3081,0.696,0.0018,4,1,2.521,21.0645,0.3969,-0.0476,0.0383,0.089,0.2407,2.0331,0,0,11.6661
23,2020,0.3657,3.4769,0.4392,0.737,0.602,0.1067,3,0,0.9801,22.8402,0.4404,0.0569,0.0525,0.4308,0.4821,1.9726,0,0,10.8732
23,2021,0.3725,0.8406,3.4769,0.0,0.4943,0.5023,4,0,2.2513,20.6741,0.5734,-0.0213,-0.0744,-0.5565,0.5849,1.7824,0,0,12.013
23,2022,0.3689,0.0857,0.8406,0.3482,0.294,0.0773,3,0,3.0169,22.2083,0.2734,-0.1028,-0.0309,0.0944,0.5442,2.022,0,1,10.457
23,2023,0.7054,2.306,0.0857,0.3036,0.3725,0.1355,5,0,0.4258,24.1371,0.5796,0.1466,0.0586,-0.0982,0.6645,2.174,0,0,10.5783
24,2011,0.345,2.4076,,0.4686,0.5256,0.3956,5,0,1.8541,21.3939,0.0887,0.1311,0.0579,0.0273,0.6885,2.069,0,0,11.2222
24,2012,0.3766,3.4487,2.4076,0.1597,0.5151,0.2745,4,0,1.0949,22.7238,0.6979,0.0373,0.0726,-0.2371,0.7354,1.9342,1,1,10.4991
24,2013,0.4177,1.01,3.4487,0.2774,0.116,0.3591,5,0,1.9521,22.2679,0.2953,0.1032,0.0036,0.6542,0.5361,1.8157,1,1,11.8766
24,2014,0.496,2.4499,1.01,0.3276,0.6228,0.4869,5,1,2.4865,20.7087,0.1716,0.0663,0.1206,0.7073,0.6271,1.9703,0,0,9.0492
24,2015,0.2041,1.4566,2.4499,0.2166,0.1665,0.6727,3,0,1.7468,23.3442,0.4022,-0.0009,-0.0057,-0.1039,0.223,2.2444,1,1,11.2315
24,2016,0.2096,0.0231,1.4566,0.5706,0.2563,0.0986,4,0,2.5409,21.6338,0.5167,0.0439,0.1467,1.1163,0.5122,2.0376,1,1,10.805
24,2017,0.135,0.9607,0.0231,0.0739,0.1751,0.3479,4,0,2.115,21.6983,0.416,-0.0573,0.0301,0.6418,0.7122,2.0482,0,1,10.7628
24,2018,0.2964,2.1847,0.9607,0.4619,0.4524,0.4464,4,0,0.0,20.5081,0.4353,0.0801,0.0554,-0.2691,0.5823,2.4201,0,0,11.1505
24,2019,0.3652,2.371,2.1847,0.6533,0.2942,0.299,4,0,1.7885,22.4268,0.5334,0.0671,-0.0341,0.2,0.8441,1.8438,0,0,11.1557
24,2020,0.2087,3.8784,2.371,0.6694,0.5075,0.3927,5,0,1.7752,23.5942,0.7485,-0.0291,0.1171,0.3688,0.7389,2.3575,1,0,10.4092
24,2021,0.5443,2.614,3.8784,0.3559,0.2423,0.6786,4,1,1.9981,19.7189,0.1225,0.0239,-0.0186,-0.2492,0.6381,2.0837,1,0,8.4525
25,2012,0.5098,2.7387,,0.1111,0.7759,0.7482,4,0,2.0972,22.4031,0.6695,0.1311,0.0397,0.1079,0.4808,2.3014,1,1,10.4581
25,2013,0.4418,0.3339,2.7387,0.5071,0.4762,0.0,4,0,2.6776,20.4392,0.345,0.0631,0.1026,0.0591,0.5905,2.239,0,1,9.6184
25,2014,0.3442,2.4009,0.3339,0.5415,0.2861,0.0629,3,1,1.9581,23.1262,0.5011,-0.0776,0.0188,-0.0372,0.71,2.4274,0,1,10.2972
25,2015,0.0708,1.793,2.4009,0.0,0.4588,0.0,6,0,0.9106,22.2582,0.2664,-0.0682,0.0554,-0.4169,0.8347,2.1403,0,1,11.2493
25,2016,0.2919,1.91,1.793,0.2897,0.2735,0.5002,4,1,1.6481,24.2538,0.1099,0.0231,0.0024,-0.5293,0.6465,2.6144,1,0,10.6144
25,2017,0.1889,1.4958,1.91,0.1995,0.2705,0.4618,5,1,0.0169,20.5626,0.4681,0.0523,0.0868,-0.1887,0.7417,2.2541,0,0,10.577
26,2012,0.1938,0.9939,,0.4439,0.4923,0.0,5,0,0.9986,21.5347,0.3897,0.0725,-0.0031,0.367,0.6537,2.0743,0,1,12.013
26,2013,0.2886,0.603,0.9939,0.3635,0.1944,0.2384,5,0,2.4387,23.1669,0.3459,-0.0238,0.0526,0.3141,0.6068,2.0383,1,1,10.4745
26,2014,0.1691,1.0082,0.603,0.0,0.3325,0.4039,2,0,2.4275,24.0154,0.4174,-0.0116,-0.0283,0.3575,0.5825,2.3183,0,0,9.532
26,2015,0.0866,0.1972,1.0082,0.2476,0.3923,0.4612,7,0,3.2354,23.3329,0.3003,0.1121,-0.0116,-0.3663,0.5956,2.1692,1,0,10.885
26,2016,0.6002,1.4105,0.1972,0.4303,0.6041,0.5889,5,0,1.9216,21.5988,0.535,0.0099,0.0791,0.9327,0.5407,2.2103,0,0,11.8837
26,2017,0.3141,1.9262,1.4105,0.4179,0.3393,0.0374,4,0,2.2402,22.0753,0.2186,0.0451,0.0405,-0.2861,0.3895,2.1547,0,1,11.0573
26,2018,0.2299,1.6131,1.9262,0.0953,0.61,0.0,5,0,2.4694,22.3967,0.4967,0.147,0.1224,0.0903,0.5261,2.0043,0,0,12.013
26,2019,0.046,0.9069,1.6131,0.4669,0.2219,0.1743,5,0,2.2922,24.6267,0.6094,0.0327,0.0307,-0.1502,0.5529,1.9478,0,1,10.5046
26,2020,0.351,1.2943,0.9069,0.5007,0.1506,0.2395,4,1,2.4345,21.4385,0.2828,0.1364,-0.1343,-0.199,0.7138,1.609,0,0,10.3242
27,2012,0.218,3.8611,,0.4137,0.3796,0.1865,6,0,2.6494,25.7645,0.0616,0.1231,0.0679,0.2175,0.6414,2.2616,0,1,10.042
27,2013,0.2798,0.8942,3.8611,0.0974,0.4725,0.3449,4,1,2.0795,22.6702,0.2061,0.1474,0.1018,-0.0623,0.5676,1.9756,0,0,11.8128
27,2014,0.1855,1.9564,0.8942,0.3037,0.8808,0.4025,3,0,3.526,21.7764,0.6552,0.0471,0.0833,1.1084,0.6268,2.1531,0,0,11.072
27,2015,0.2699,2.5556,1.9564,0.3058,0.5943,0.5162,4,0,1.1798,20.8988,0.6538,0.0321,0.0658,0.2831,0.4303,2.0807,0,0,11.0722
27,2016,0.373,2.2885,2.5556,0.0554,0.0504,0.2829,4,0,1.4946,19.6952,0.05,0.1526,-0.076,-0.0945,0.7811,2.1002,0,0,10.3478
27,2017,0.2828,0.7338,2.2885,0.3495,0.01,0.3566,4,1,2.1349,22.8921,0.2539,0.0946,0.0064,0.8053,0.6947,2.3183,0,0,10.5942
27,2018,0.3155,3.5184,0.7338,0.2729,0.4776,0.4598,5,1,1.6278,19.8639,0.5473,0.0484,0.257,0.6629,0.4641,2.0166,1,0,10.6615
27,2019,0.1798,1.3145,3.5184,0.0,0.0888,0.1706,5,0,1.2221,21.7812,0.05,0.0491,0.0504,0.004,0.7939,2.1602,0,0,10.4083
27,2020,0.2104,0.8631,1.3145,0.4361,0.8029,0.1692,5,0,2.6564,26.1115,0.7356,0.0441,-0.0074,0.2842,0.5285,2.341,0,0,11.6586
28,2012,0.0174,2.6023,,0.3485,0.3796,0.2001,4,0,1.6965,21.1451,0.4135,0.0261,0.0515,-0.573,0.6413,1.8595,0,1,12.013
28,2013,0.2918,2.1882,2.6023,0.463,0.173,0.144,4,0,3.1761,24.2497,0.7329,0.0234,0.0957,0.1557,0.5288,2.0104,0,0,10.7716
28,2014,0.2108,0.0896,2.1882,0.2803,0.01,0.2768,4,0,0.5992,23.6336,0.4211,0.0196,-0.0385,0.6026,0.4534,2.0148,1,0,10.6573
28,2015,0.2974,0.5595,0.0896,0.3215,0.2274,0.3482,5,0,1.9691,22.2295,0.5739,0.0708,-0.0656,0.3116,0.5962,2.1562,0,0,10.7879
28,2016,0.1126,0.9211,0.5595,0.3592,0.2881,0.5452,3,1,2.4655,24.8519,0.4737,0.0487,0.0475,-0.0108,0.5093,1.9761,0,0,11.5523
28,2017,0.1973,2.7698,0.9211,0.2287,0.6275,0.7925,4,0,3.4854,23.0025,0.621,0.0196,0.0179,0.6795,0.912,2.1402,0,0,10.3305
29,2012,0.0792,0.3674,,0.2318,0.4506,0.8962,3,0,2.1237,21.351,0.6512,0.0767,0.0458,-0.3585,0.4634,2.0424,0,1,9.6185
29,2013,0.28,1.668,0.3674,0.4661,0.2462,0.3831,6,0,2.0978,22.7613,0.3386,0.0121,0.0076,0.0845,0.4413,1.8677,0,0,11.4845
29,2014,0.5488,0.5049,1.668,0.3107,0.646,0.5382,4,1,2.7236,25.1721,0.4653,0.0659,-0.0095,-0.4471,0.4463,2.0593,1,0,10.2713
29,2015,0.2224,0.9493,0.5049,0.3569,0.5195,0.053,4,0,2.4161,23.8306,0.398,0.0286,0.1334,-0.188,0.6858,1.9918,1,0,9.4372
29,2016,0.2362,1.3083,0.9493,0.1874,0.1709,0.2835,3,0,3.1193,20.8284,0.6673,0.0594,0.1075,-0.2974,0.6741,2.0376,0,0,11.2046
29,2017,0.1954,0.3853,1.3083,0.1551,0.0323,0.2813,4,0,2.3782,20.22,0.5713,0.0521,0.0695,0.7654,0.5317,2.0769,0,0,10.9842
29,2018,0.5172,0.9808,0.3853,0.4274,0.3212,0.0,4,1,0.6357,20.9206,0.2385,0.0026,0.0093,0.0488,0.6924,2.0303,1,0,10.953
29,2019,0.375,0.0875,0.9808,0.097,0.1916,0.1941,5,1,2.2886,23.0014,0.3002,-0.1195,0.0305,0.0902,0.6232,2.2436,0,1,10.3254
29,2020,0.177,3.2782,0.0875,0.1841,0.7094,0.1077,4,0,3.0533,22.2555,0.5559,-0.0103,0.0642,-0.0423,0.7467,2.5997,0,1,9.0673
29,2021,0.0,0.7465,3.2782,0.0582,0.0303,0.467,3,0,2.0814,21.2094,0.4304,0.0954,0.0333,0.1071,0.464,2.3493,0,0,10.6692
30,2013,0.6327,2.3213,,0.3878,0.6805,0.5162,2,0,2.5813,21.6413,0.7209,0.1814,0.0592,-0.1336,0.4855,1.9251,0,0,10.5858
30,2014,0.2824,1.5701,2.3213,0.0,0.5215,0.0,4,1,0.4877,24.2788,0.2582,-0.0376,-0.0086,-0.1545,0.5642,2.1839,1,1,11.7985
30,2015,0.2155,2.687,1.5701,0.6206,0.7904,0.6616,5,0,3.0545,22.1828,0.3525,0.0606,0.1249,0.7184,0.621,2.0418,0,0,10.0841
30,2016,0.351,1.7527,2.687,0.1183,0.5949,0.7801,5,0,2.5848,21.2172,0.1792,0.083,0.1215,0.1252,0.6167,1.929,0,0,11.8787
30,2017,0.3442,0.0935,1.7527,0.0982,0.01,0.4425,2,1,3.2471,24.8109,0.6063,0.055,0.0402,0.4805,0.2652,2.3823,0,1,11.1355
30,2018,0.0845,1.1207,0.0935,0.3234,0.2785,0.1085,5,0,0.5711,20.4651,0.5193,0.0595,0.0391,-0.1489,0.5083,2.0423,0,0,10.83
30,2019,0.1101,0.7663,1.1207,0.425,0.3371,0.1334,5,0,1.3181,20.1362,0.0908,0.1434,-0.0094,-0.2537,0.526,1.8357,0,0,11.0509
30,2020,0.3996,1.8096,0.7663,0.0631,0.4837,0.6437,4,1,2.7831,23.4151,0.05,-0.009,0.0786,0.2161,0.4743,2.0545,0,0,12.013
30,2021,0.3067,1.377,1.8096,0.3126,0.6684,0.1203,5,0,2.9264,24.9385,0.6999,0.0926,0.2158,0.0944,0.4852,1.8478,0,1,11.2963
30,2022,0.6014,0.8491,1.377,0.5073,0.503,0.1235,3,1,2.0035,20.5892,0.486,-0.0006,0.0177,0.6399,0.7097,1.9396,0,0,10.299
31,2011,0.0845,1.9097,,0.2152,0.124,0.5891,5,1,1.3233,21.8165,0.3449,0.0322,0.07,-0.573,0.3832,1.9625,0,1,11.3906
31,2012,0.5152,0.0217,1.9097,0.0,0.4783,0.0292,4,0,2.6001,21.1452,0.2568,0.0729,-0.0322,0.2932,0.7605,2.2465,0,0,11.9792
31,2013,0.0603,2.7353,0.0217,0.2229,0.5321,0.3554,3,0,2.7647,23.9428,0.5495,0.0488,0.0926,-0.2375,0.3978,1.8716,0,1,9.5091
31,2014,0.254,2.3495,2.7353,0.229,0.4693,0.0188,5,1,2.2949,22.9791,0.5123,-0.1021,0.1137,0.1685,0.4343,1.8485,0,1,11.4831
31,2015,0.3713,0.6221,2.3495,0.1064,0.0656,0.2349,4,0,2.0994,21.1374,0.4007,-0.0253,-0.0007,1.1695,0.5442,1.9717,1,0,9.7779
31,2016,0.4842,1.2915,0.6221,0.5612,0.6358,0.1517,5,0,2.7549,25.5901,0.5217,0.0389,0.2063,0.7101,0.4255,2.3239,0,0,10.0203
31,2017,0.3216,0.4557,1.2915,0.5281,0.1142,0.382,2,0,2.7035,22.1783,0.1949,0.0435,0.0752,-0.2721,0.912,1.7944,0,0,11.9372
32,2017,0.4592,1.322,,0.7153,0.767,0.1405,4,1,2.2314,23.8259,0.7626,0.0328,0.0317,0.6893,0.6247,2.1389,0,0,10.2304
32,2018,0.363,0.1383,1.322,0.3084,0.2032,0.4705,4,0,1.9656,23.9611,0.3804,0.0866,0.0859,0.4617,0.6981,2.506,0,1,10.3886
32,2019,0.0,2.1725,0.1383,0.2763,0.563,0.5219,2,0,3.526,21.5959,0.4633,0.032,0.0651,0.5254,0.5769,2.0955,1,0,10.7091
32,2020,0.3056,0.1674,2.1725,0.2177,0.2817,0.1051,4,0,0.8428,21.4451,0.4651,0.0022,0.0203,0.5236,0.583,2.0278,0,0,11.4621
32,2021,0.45,3.6111,0.1674,0.4133,0.1551,0.0575,4,0,2.3839,22.1383,0.7394,-0.0005,-0.024,-0.3557,0.5782,2.4014,0,0,10.6998
32,2022,0.0845,0.0392,3.6111,0.4136,0.3062,0.0,4,0,2.0454,22.9273,0.2871,0.0625,0.1106,-0.0073,0.5995,1.8321,0,1,11.1405
32,2023,0.3209,1.7025,0.0392,0.5655,0.546,0.4294,5,0,1.3375,19.6924,0.4846,0.0947,-0.0653,0.1004,0.6538,2.3387,0,0,10.0936
33,2013,0.2829,0.8014,,0.3334,0.2929,0.0,5,0,0.9647,22.0428,0.2742,0.0174,0.0546,0.1272,0.4947,2.0782,1,1,9.8014
33,2014,0.2963,2.5449,0.8014,0.2278,0.3371,0.3307,5,0,1.8767,22.705,0.3112,0.0221,0.155,-0.573,0.7797,2.1343,1,0,10.3505
33,2015,0.3643,1.5675,2.5449,0.4097,0.3526,0.4322,5,0,1.4919,22.4555,0.4802,-0.0087,0.0437,0.0388,0.7032,2.3376,0,0,9.6758
33,2016,0.3577,2.9697,1.5675,0.0844,0.3548,0.5877,3,0,2.2019,23.724,0.3761,-0.0821,-0.0754,0.6862,0.5399,2.3942,1,1,10.2367
33,2017,0.4068,0.881,2.9697,0.1376,0.01,0.4596,4,0,2.1284,23.3251,0.4959,0.0595,0.0091,-0.2347,0.2794,2.0963,1,0,12.013
33,2018,0.3395,1.0346,0.881,0.1648,0.2188,0.4938,2,1,0.137,22.2502,0.05,-0.0393,-0.0839,0.0546,0.5842,2.3332,1,0,10.2173
33,2019,0.0964,0.9921,1.0346,0.4355,0.1745,0.0889,4,0,0.0,22.983,0.0839,0.0503,0.1317,0.0676,0.4698,1.976,0,1,10.6165
34,2012,0.1837,0.5523,,0.1736,0.4523,0.1998,4,0,3.526,22.7018,0.5575,0.0664,0.1288,-0.3073,0.5319,2.3445,0,0,10.4147
34,2013,0.6721,3.082,0.5523,0.3832,0.7534,0.5193,3,1,1.4819,21.6129,0.6079,-0.0425,0.1522,0.4341,0.798,2.0422,0,1,12.013
