participant_id,t_index,day,prompt_of_day,answered,deployed_family,negative affect,positive affect,arousal,stressor intensity,controllability appraisal,social presence,at home,time of day (sin),time of day (cos),day in protocol,regulatory effort,perceived regulation success,response latency,item: changed the situation,item: looked away or distracted,item: thought about it differently,item: kept it inside
2,50,9,2,0,Situation modification,3.5607,4.3690,3.9401,0.3450,0.4828,1.0000,0.0000,0.8660,0.5000,0.6154,2.1832,2.3781,1.0064,6.2318,1.0801,2.0844,1.0000
2,51,9,3,1,Situation modification,2.9189,5.2593,4.7491,0.6442,0.3758,0.0000,0.0000,0.8660,-0.5000,0.6154,3.2872,4.9084,0.1301,6.5606,1.0000,3.7876,1.0000
2,52,9,4,1,Attentional deployment,3.2472,4.6438,4.4326,0.2669,0.6419,0.0000,0.0000,0.0000,-1.0000,0.6154,2.9467,2.3170,0.8562,1.4477,6.6000,3.2722,3.4365
2,53,9,5,1,Situation modification,2.4480,5.5545,4.8665,0.5960,0.9104,1.0000,1.0000,-0.8660,-0.5000,0.6154,3.8010,4.8068,0.0349,4.3221,1.0000,2.5163,2.2858
2,54,9,6,1,Cognitive change,1.9406,6.3373,3.9972,0.2649,0.1629,0.0000,0.0000,-0.8660,0.5000,0.6154,3.0505,4.3573,-0.0863,1.0189,3.4721,4.2227,1.5954
2,55,10,1,1,Attentional deployment,2.4693,6.2603,3.7712,0.1649,0.6195,0.0000,1.0000,0.0000,1.0000,0.6923,2.5564,2.3453,-0.2747,2.1227,7.0000,2.3036,2.4635
2,56,10,2,1,Cognitive change,3.0000,5.3616,4.4109,0.2536,0.7431,1.0000,1.0000,0.8660,0.5000,0.6923,2.8793,2.5665,0.2425,3.3026,3.7696,5.3134,1.0609
2,57,10,3,1,Situation selection,4.5464,4.1117,5.3175,0.4138,0.4731,1.0000,1.0000,0.8660,-0.5000,0.6923,3.6262,1.0000,-0.8207,5.2035,2.1218,1.0000,1.0000
2,58,10,4,1,Situation modification,3.4996,4.7458,3.7556,0.4010,0.1763,0.0000,0.0000,0.0000,-1.0000,0.6923,3.4070,2.4695,0.5154,4.4280,1.4239,1.2691,1.0000
2,59,10,5,0,Situation selection,2.8387,4.2804,4.4258,0.3673,0.4481,0.0000,0.0000,-0.8660,-0.5000,0.6923,2.1687,2.7331,0.0559,4.0079,5.4230,1.1124,1.0000
2,60,10,6,1,Cognitive change,3.7556,4.6122,4.4701,0.3726,0.5226,1.0000,1.0000,-0.8660,0.5000,0.6923,3.3185,3.2457,0.3844,2.2598,2.4496,3.1602,1.0824
2,61,11,1,0,Attentional deployment,3.6774,4.1021,4.7277,0.5983,0.6129,0.0000,1.0000,0.0000,1.0000,0.7692,3.2350,3.0202,0.6899,1.0000,4.2721,1.9961,3.7271
2,62,11,2,1,Situation modification,2.3552,4.7068,3.9288,0.6057,0.4444,0.0000,0.0000,0.8660,0.5000,0.7692,3.4667,4.3758,0.8111,4.7380,1.0000,1.4348,1.0506
2,63,11,3,1,Cognitive change,1.9464,4.8680,4.6051,0.0845,0.3379,1.0000,1.0000,0.8660,-0.5000,0.7692,2.8364,3.5594,0.8990,1.5603,2.6519,5.1472,3.9414
2,64,11,4,1,Situation modification,2.9589,4.9055,4.8000,0.4312,0.6121,0.0000,1.0000,0.0000,-1.0000,0.7692,3.3429,3.3495,0.3843,6.1623,5.6334,2.7380,2.4427
2,65,11,5,1,Attentional deployment,3.6370,5.1075,4.1747,0.4175,0.7517,1.0000,0.0000,-0.8660,-0.5000,0.7692,3.8798,2.8770,0.4709,1.0000,5.1851,1.0000,2.7364
2,66,11,6,0,Cognitive change,3.3832,4.4287,5.3375,0.7827,0.4027,0.0000,1.0000,-0.8660,0.5000,0.7692,3.9268,3.7608,0.6069,1.7676,2.9567,5.4884,2.6476
2,67,12,1,1,Attentional deployment,2.6930,6.0343,3.4308,0.2407,0.7099,0.0000,1.0000,0.0000,1.0000,0.8462,3.3157,1.9149,-0.2132,1.3937,6.1869,1.0000,1.2055
2,68,12,2,0,Attentional deployment,2.4206,5.0169,4.4244,0.4841,0.7259,0.0000,1.0000,0.8660,0.5000,0.8462,3.0313,3.2822,0.5030,1.2547,6.9339,3.6192,3.3468
2,69,12,3,1,Attentional deployment,3.1495,3.9629,4.2829,0.6859,0.5769,0.0000,0.0000,0.8660,-0.5000,0.8462,3.9689,3.8415,0.9248,1.4526,4.8111,2.0495,2.5152
2,70,12,4,1,Cognitive change,4.1840,4.2955,3.6197,0.3251,0.4437,1.0000,0.0000,0.0000,-1.0000,0.8462,3.0825,1.3163,0.1710,1.0141,3.0226,5.1094,2.9243
2,71,12,5,1,Cognitive change,1.0000,5.6415,4.2557,0.4768,0.3874,0.0000,0.0000,-0.8660,-0.5000,0.8462,3.4154,5.2189,-0.8185,3.4917,2.1151,4.8180,2.6391
2,72,12,6,1,Cognitive change,2.9208,4.9170,4.8193,0.5634,0.8247,0.0000,0.0000,-0.8660,0.5000,0.8462,3.7706,2.7357,-0.2704,1.8728,3.2632,6.6319,2.7489
2,73,13,1,1,Cognitive change,2.1467,4.7764,4.1773,0.3389,0.1817,0.0000,1.0000,0.0000,1.0000,0.9231,3.1994,4.3583,-0.0771,2.5982,2.9708,4.1330,2.1154
2,74,13,2,1,Situation selection,2.1358,5.7981,4.0374,0.0792,0.3364,0.0000,1.0000,0.8660,0.5000,0.9231,2.6813,1.6832,-0.0498,5.4488,5.2559,1.1314,1.0000
2,75,13,3,1,Cognitive change,2.2535,4.2021,5.1575,0.5948,0.5196,0.0000,1.0000,0.8660,-0.5000,0.9231,3.9964,4.4487,0.8050,1.7203,3.3690,5.1647,2.9567
2,76,13,4,1,Response modulation,3.7872,3.8442,5.0571,0.1195,0.0930,0.0000,1.0000,0.0000,-1.0000,0.9231,3.3742,2.8333,-0.7753,1.0000,2.5252,1.0000,5.5150
2,77,13,5,1,Situation selection,2.7336,5.8462,3.8268,0.4461,0.1349,0.0000,0.0000,-0.8660,-0.5000,0.9231,2.8566,1.6403,0.6993,3.4741,3.9730,1.2262,3.2510
2,78,13,6,1,Cognitive change,1.9754,6.2099,4.4697,0.5154,0.4586,1.0000,1.0000,-0.8660,0.5000,0.9231,4.5704,4.8975,0.7411,1.0000,1.7575,3.7482,1.6098
2,79,14,1,0,Situation selection,1.7753,5.8252,4.3710,0.5788,0.5981,1.0000,0.0000,0.0000,1.0000,1.0000,4.3634,4.7187,0.8407,3.6179,3.6285,2.2052,2.0975
2,80,14,2,1,Cognitive change,1.7730,4.9955,3.9302,0.4803,0.1598,0.0000,0.0000,0.8660,0.5000,1.0000,3.0622,4.5633,0.5019,1.4488,2.1458,4.5804,1.4928
2,81,14,3,1,Situation modification,2.3876,6.4271,4.2880,0.3866,0.1415,0.0000,1.0000,0.8660,-0.5000,1.0000,3.2953,1.5377,-0.4898,5.0671,1.2929,1.6030,2.5415
2,82,14,4,1,Cognitive change,1.5903,5.6023,3.2242,0.0882,0.8665,1.0000,0.0000,0.0000,-1.0000,1.0000,2.5639,3.4477,-0.3376,3.3473,4.6434,4.3776,1.2505
2,83,14,5,1,Cognitive change,1.2040,5.6307,3.8937,0.3615,0.1378,1.0000,1.0000,-0.8660,-0.5000,1.0000,3.2299,3.7100,-0.1945,1.0000,2.0570,5.2978,1.0000
2,84,14,6,1,Cognitive change,1.2531,5.6079,3.4202,0.4552,0.7021,1.0000,1.0000,-0.8660,0.5000,1.0000,3.9486,6.0586,-0.1205,1.0000,3.6943,4.9828,1.0000
3,1,1,1,1,Cognitive change,3.4638,3.8431,5.5428,0.4901,0.5587,0.0000,0.0000,0.0000,1.0000,0.0000,4.5116,5.2228,-0.6367,1.6817,1.3436,5.9950,1.0000
3,2,1,2,1,Response modulation,2.8856,4.8869,3.3056,0.0515,0.6314,1.0000,0.0000,0.8660,0.5000,0.0000,2.7659,2.2548,-0.1606,1.0000,1.7750,1.0000,6.8141
3,3,1,3,1,Response modulation,2.4821,4.9656,3.9577,0.1050,0.3292,1.0000,0.0000,0.8660,-0.5000,0.0000,2.4471,3.8342,0.3014,1.0000,1.8335,2.6012,7.0000
3,4,1,4,1,Response modulation,3.4555,3.9237,4.9890,0.2187,0.3181,0.0000,0.0000,0.0000,-1.0000,0.0000,2.6848,3.1801,0.2006,1.0000,1.2721,1.0000,4.9565
3,5,1,5,0,Cognitive change,3.4743,4.8269,5.0547,0.3083,0.6830,1.0000,0.0000,-0.8660,-0.5000,0.0000,3.4243,2.0957,0.7196,4.5739,2.5520,6.0899,1.0000
3,6,1,6,1,Cognitive change,3.2813,4.6364,4.5308,0.5487,0.3848,1.0000,0.0000,-0.8660,0.5000,0.0000,2.4706,4.5587,-0.5260,1.0000,1.7342,4.1091,1.0000
3,7,2,1,0,Cognitive change,2.0519,5.6359,3.4660,0.2235,0.2064,0.0000,1.0000,0.0000,1.0000,0.0769,3.4602,5.6635,0.2909,4.1767,4.2680,5.7450,3.0796
3,8,2,2,1,Attentional deployment,1.9653,6.2894,4.9662,0.3537,0.3165,0.0000,1.0000,0.8660,0.5000,0.0769,3.3689,3.5150,0.0876,1.2909,6.8215,3.1720,2.4015
3,9,2,3,1,Situation modification,2.6824,6.4926,4.0746,0.4890,0.0780,0.0000,1.0000,0.8660,-0.5000,0.0769,3.6006,1.7527,-0.3334,4.4629,1.1166,1.0000,1.0000
3,10,2,4,1,Situation modification,1.0027,4.9928,3.6397,0.3579,0.6102,1.0000,0.0000,0.0000,-1.0000,0.0769,2.8758,6.0956,-0.0823,4.7063,2.8411,2.1974,1.0000
3,11,2,5,1,Cognitive change,2.5193,5.6976,5.0633,0.8774,0.3406,0.0000,0.0000,-0.8660,-0.5000,0.0769,4.7871,2.6887,0.0010,1.0535,3.1717,5.3751,2.7301
3,12,2,6,1,Situation modification,3.7680,4.8773,4.7119,0.5579,0.2267,0.0000,0.0000,-0.8660,0.5000,0.0769,4.7086,1.5722,-0.5408,4.0329,2.6850,1.8762,1.0000
3,13,3,1,1,Cognitive change,3.7832,3.8920,4.3994,0.2570,0.0898,0.0000,0.0000,0.0000,1.0000,0.1538,2.9128,3.8726,0.4351,1.8077,1.0000,4.9246,1.0000
3,14,3,2,1,Response modulation,4.0467,3.9987,4.7394,0.4719,0.5294,0.0000,0.0000,0.8660,0.5000,0.1538,3.9901,1.2345,0.4252,1.0000,1.0000,1.0000,5.9417
3,15,3,3,1,Response modulation,3.8413,4.4486,5.8264,0.4645,0.8740,0.0000,1.0000,0.8660,-0.5000,0.1538,3.5276,3.9629,-0.4614,1.9657,3.1070,1.7492,4.1665
3,16,3,4,1,Cognitive change,3.6567,4.9440,4.5285,0.5951,0.2594,1.0000,1.0000,0.0000,-1.0000,0.1538,4.6717,4.9328,0.8426,1.8488,2.3047,6.1105,2.2847
3,17,3,5,0,Situation modification,4.4078,4.1637,4.6452,0.8185,0.6613,1.0000,0.0000,-0.8660,-0.5000,0.1538,3.7553,3.6637,0.2261,6.1645,3.4965,2.3784,1.0000
3,18,3,6,1,Cognitive change,2.4649,4.4512,3.9704,0.2007,0.2435,1.0000,1.0000,-0.8660,0.5000,0.1538,3.2562,4.5760,-0.7336,1.4718,2.7711,7.0000,2.2856
3,19,4,1,1,Response modulation,3.3561,4.4819,4.6102,0.5633,0.4301,1.0000,1.0000,0.0000,1.0000,0.2308,4.1513,2.4464,0.0805,1.0000,1.0000,1.0000,5.5920
3,20,4,2,1,Response modulation,3.0018,6.0132,4.9534,0.4405,0.5780,1.0000,0.0000,0.8660,0.5000,0.2308,3.4079,1.0073,0.6882,1.7410,2.4375,1.6830,5.4026
3,21,4,3,1,Cognitive change,2.3144,5.7041,4.1842,0.5093,0.3554,0.0000,1.0000,0.8660,-0.5000,0.2308,3.5860,5.3395,-0.3298,2.3046,1.0000,5.8055,1.0000
3,22,4,4,1,Cognitive change,2.3841,4.6970,4.0473,0.1935,0.4930,1.0000,0.0000,0.0000,-1.0000,0.2308,3.2116,5.9053,0.0789,2.6984,2.0077,5.4776,3.5510
3,23,4,5,1,Response modulation,4.2220,4.9860,4.8204,0.6076,0.4976,1.0000,1.0000,-0.8660,-0.5000,0.2308,4.0594,1.3086,0.1189,1.2190,1.6125,1.6678,5.2220
3,24,4,6,1,Cognitive change,1.5094,5.0315,4.3678,0.2898,0.3678,1.0000,1.0000,-0.8660,0.5000,0.2308,3.8740,4.3330,0.1648,1.0000,1.0000,5.3891,1.8071
3,25,5,1,1,Situation modification,2.1747,4.9036,3.9322,0.4631,0.4035,0.0000,1.0000,0.0000,1.0000,0.3077,2.8781,1.5139,-0.2878,6.4759,1.0000,1.0000,2.6906
3,26,5,2,1,Attentional deployment,2.6747,4.7050,3.1520,0.1506,0.3899,0.0000,0.0000,0.8660,0.5000,0.3077,2.5016,2.2491,0.1457,1.7238,7.0000,1.0000,2.3892
3,27,5,3,1,Cognitive change,2.6038,5.3023,3.1298,0.6296,0.9800,0.0000,0.0000,0.8660,-0.5000,0.3077,3.9056,2.3731,0.1502,1.0000,3.4011,5.8415,2.9437
3,28,5,4,0,Response modulation,2.4289,4.9693,4.5617,0.1766,0.3715,0.0000,1.0000,0.0000,-1.0000,0.3077,3.4110,1.9110,0.0238,1.0567,1.4745,1.0000,3.6589
3,29,5,5,1,Response modulation,2.3601,4.8342,4.8479,0.2435,0.4122,0.0000,1.0000,-0.8660,-0.5000,0.3077,2.3281,2.4540,-0.1060,1.1513,1.0000,1.0000,5.4657
3,30,5,6,0,Response modulation,3.4904,4.9115,4.3084,0.2482,0.5038,1.0000,0.0000,-0.8660,0.5000,0.3077,3.1558,1.2272,0.4453,3.0727,1.0000,1.7167,6.6768
3,31,6,1,1,Attentional deployment,1.8219,5.6571,4.1985,0.1738,0.2074,0.0000,1.0000,0.0000,1.0000,0.3846,3.7308,5.5710,0.6514,1.3730,6.8122,2.3455,3.5752
3,32,6,2,0,Situation modification,1.4949,6.2073,4.0706,0.5400,0.7979,1.0000,1.0000,0.8660,0.5000,0.3846,3.3888,5.2426,0.3145,5.0358,1.3536,2.4270,1.0000
3,33,6,3,1,Response modulation,2.3007,4.7078,3.4390,0.4202,0.7176,0.0000,0.0000,0.8660,-0.5000,0.3846,3.5359,3.0383,0.4064,1.0000,1.0000,1.0000,6.4313
3,34,6,4,1,Cognitive change,2.0096,4.8395,4.3386,0.1735,0.2026,1.0000,0.0000,0.0000,-1.0000,0.3846,1.8321,3.9830,-1.1161,1.0000,3.2795,4.3113,2.4561
3,35,6,5,0,Cognitive change,2.5062,5.8035,4.6536,0.5441,0.3300,1.0000,1.0000,-0.8660,-0.5000,0.3846,3.3485,2.8662,0.4428,1.0000,1.0000,6.5216,1.0000
3,36,6,6,1,Response modulation,1.7992,5.6016,3.6699,0.3544,0.3412,1.0000,0.0000,-0.8660,0.5000,0.3846,3.0798,3.7309,-0.2533,1.4655,2.9422,1.0000,3.9601
3,37,7,1,1,Attentional deployment,2.3274,6.2313,3.8666,0.2547,0.6976,0.0000,1.0000,0.0000,1.0000,0.4615,2.7859,1.6245,-0.2779,1.0000,4.0103,1.8458,2.8475
3,38,7,2,1,Cognitive change,2.2023,4.6109,5.2823,0.6153,0.3141,1.0000,0.0000,0.8660,0.5000,0.4615,4.6477,3.8586,-0.4684,2.6072,1.0000,4.8788,1.0000
3,39,7,3,1,Response modulation,2.5430,4.8089,5.0157,0.2427,0.1414,1.0000,0.0000,0.8660,-0.5000,0.4615,3.3586,3.8884,0.1152,1.0000,3.0688,1.0000,6.7229
3,40,7,4,1,Cognitive change,2.0955,5.2773,4.4465,0.2928,0.4824,0.0000,0.0000,0.0000,-1.0000,0.4615,3.9250,3.5359,0.3475,1.8025,4.6564,4.6745,1.0946
3,41,7,5,1,Cognitive change,1.7026,5.6104,3.7330,0.2573,0.6072,1.0000,0.0000,-0.8660,-0.5000,0.4615,2.8023,3.0279,0.4456,2.9608,3.2224,6.1322,2.1522
3,42,7,6,1,Situation selection,2.7129,4.4295,5.8293,0.5722,0.7329,1.0000,1.0000,-0.8660,0.5000,0.4615,3.9485,4.7258,-0.3183,4.0623,2.9069,1.0000,1.0000
3,43,8,1,1,Situation modification,1.0000,5.7846,3.7527,0.4061,0.5090,1.0000,1.0000,0.0000,1.0000,0.5385,3.5460,5.8684,0.8831,5.8059,1.0000,1.0000,3.7656
3,44,8,2,1,Situation modification,1.0000,5.0470,3.6927,0.4276,0.8224,0.0000,1.0000,0.8660,0.5000,0.5385,3.1035,5.8114,0.3806,5.8560,1.0000,1.0000,1.0000
3,45,8,3,1,Situation modification,1.0000,5.9975,3.4704,0.5244,0.6899,0.0000,1.0000,0.8660,-0.5000,0.5385,3.3548,4.6163,-0.0597,6.0317,3.8423,1.7180,1.5955
3,46,8,4,1,Response modulation,1.0000,6.0035,3.1868,0.4789,0.2380,0.0000,0.0000,0.0000,-1.0000,0.5385,4.3144,2.9348,-0.0991,1.0000,2.7321,1.3426,6.6136
3,47,8,5,1,Response modulation,2.1940,5.6903,4.7711,0.3844,0.4577,1.0000,0.0000,-0.8660,-0.5000,0.5385,3.0470,2.1130,0.0940,2.1173,1.0000,1.0000,3.6756
3,48,8,6,1,Cognitive change,2.4401,5.0821,4.6605,0.7076,0.1943,0.0000,1.0000,-0.8660,0.5000,0.5385,4.1820,4.2297,0.2701,3.2705,2.6968,4.8289,2.4692
3,49,9,1,1,Attentional deployment,3.2483,4.6358,4.8192,0.1947,0.6350,1.0000,1.0000,0.0000,1.0000,0.6154,2.7915,2.8192,0.4031,1.0000,6.4189,2.0012,2.6510
3,50,9,2,1,Cognitive change,2.6448,4.3819,4.5154,0.3611,0.5418,0.0000,1.0000,0.8660,0.5000,0.6154,3.4794,5.0125,-0.9334,1.0000,2.7087,5.5002,1.0000
3,51,9,3,1,Response modulation,2.2867,6.0737,3.2513,0.5419,0.4163,1.0000,0.0000,0.8660,-0.5000,0.6154,3.4092,3.6361,0.0485,2.7975,1.0000,1.0000,4.9628
3,52,9,4,1,Cognitive change,2.9958,5.0058,3.2430,0.0808,0.6387,0.0000,0.0000,0.0000,-1.0000,0.6154,2.2471,2.9716,-0.7664,2.6274,4.8884,4.8149,1.0000
3,53,9,5,1,Response modulation,2.8616,3.8730,5.1496,0.7186,0.2212,1.0000,0.0000,-0.8660,-0.5000,0.6154,3.6473,4.6569,-0.4828,1.4534,2.5364,2.3235,5.5242
3,54,9,6,0,Response modulation,2.4028,4.7561,4.8444,0.4014,0.2376,0.0000,1.0000,-0.8660,0.5000,0.6154,3.7115,3.7412,-0.3401,1.1530,1.7895,2.7218,5.1942
3,55,10,1,1,Response modulation,2.7234,5.9436,4.1072,0.2623,0.5567,0.0000,1.0000,0.0000,1.0000,0.6923,3.0915,2.8014,-0.3936,1.5091,1.0000,2.8262,7.0000
3,56,10,2,0,Situation selection,1.7860,5.6502,3.6262,0.1146,0.6538,1.0000,0.0000,0.8660,0.5000,0.6923,3.0074,5.3325,-0.4589,5.9775,4.4051,3.9803,1.8464
3,57,10,3,1,Situation selection,2.2045,5.6205,3.6889,0.3700,0.3689,1.0000,0.0000,0.8660,-0.5000,0.6923,3.6094,3.1656,0.3098,4.1642,3.8475,1.0000,1.6257
3,58,10,4,1,Situation modification,1.9663,5.3688,3.5023,0.0056,0.4440,0.0000,0.0000,0.0000,-1.0000,0.6923,2.9054,2.5483,0.0872,5.8199,2.8297,1.0000,1.2522
3,59,10,5,1,Cognitive change,2.8399,3.9269,4.5068,0.6386,0.0611,0.0000,0.0000,-0.8660,-0.5000,0.6923,4.5430,2.9396,0.4462,1.0000,3.5013,5.8970,1.0000
3,60,10,6,1,Attentional deployment,3.3978,4.8467,3.3940,0.5406,0.5568,1.0000,1.0000,-0.8660,0.5000,0.6923,3.5278,3.6321,-0.1231,2.6526,5.8485,2.1821,2.2452
3,61,11,1,1,Response modulation,2.1883,5.6169,3.8286,0.2984,0.9059,1.0000,1.0000,0.0000,1.0000,0.7692,2.6630,3.9093,0.0495,1.7122,1.1126,1.0000,7.0000
3,62,11,2,1,Response modulation,2.1638,5.2638,3.3689,0.3444,0.6601,0.0000,0.0000,0.8660,0.5000,0.7692,3.1794,4.0215,0.5472,1.7140,1.0000,1.0000,4.0247
3,63,11,3,1,Attentional deployment,2.7883,5.3788,4.0182,0.6864,0.2154,1.0000,1.0000,0.8660,-0.5000,0.7692,3.7713,1.0000,-0.7145,1.9111,6.2501,2.4435,2.4009
3,64,11,4,1,Cognitive change,2.2675,5.8839,3.4908,0.1569,0.2435,1.0000,1.0000,0.0000,-1.0000,0.7692,2.2262,3.1074,-0.0492,1.0000,2.1903,5.9961,1.4910
3,65,11,5,1,Response modulation,2.2648,5.8152,4.0761,0.2252,0.1357,1.0000,0.0000,-0.8660,-0.5000,0.7692,2.7127,1.9088,0.7512,1.0000,1.0000,3.8984,4.2459
3,66,11,6,0,Response modulation,2.2793,5.4621,4.5300,0.4856,0.8232,0.0000,1.0000,-0.8660,0.5000,0.7692,3.7689,1.9557,0.4544,1.7776,2.9334,1.0000,4.8195
3,67,12,1,1,Situation modification,2.4193,4.3131,4.7666,0.1819,0.6559,0.0000,0.0000,0.0000,1.0000,0.8462,3.2548,5.4418,0.2444,7.0000,1.0000,2.7406,2.8628
3,68,12,2,1,Response modulation,3.2889,5.2530,4.0690,0.3124,0.4362,0.0000,1.0000,0.8660,0.5000,0.8462,2.7914,1.0905,0.2617,1.0000,1.6602,1.0000,4.0638
3,69,12,3,1,Situation modification,2.5955,5.3748,4.1202,0.2454,0.3710,0.0000,1.0000,0.8660,-0.5000,0.8462,3.0461,3.5957,-0.3929,6.1137,1.5172,3.3031,1.0000
3,70,12,4,1,Cognitive change,1.2591,4.9622,2.4110,0.3815,0.2096,0.0000,0.0000,0.0000,-1.0000,0.8462,4.2471,2.3159,0.1161,2.0165,2.7324,4.5648,2.4180
3,71,12,5,1,Response modulation,1.9395,5.5558,4.2611,0.8079,0.7220,0.0000,1.0000,-0.8660,-0.5000,0.8462,4.0328,3.5514,0.8207,1.5851,1.0000,1.0000,6.7168
3,72,12,6,1,Attentional deployment,1.9118,4.7468,4.3263,0.3523,0.1274,0.0000,1.0000,-0.8660,0.5000,0.8462,3.6609,3.2579,0.3436,2.0887,7.0000,2.0990,2.4883
3,73,13,1,1,Response modulation,4.1612,3.8602,4.3206,0.7989,0.2031,1.0000,0.0000,0.0000,1.0000,0.9231,3.7379,1.5921,0.9873,2.2163,2.7704,1.6513,4.9427
3,74,13,2,1,Situation modification,4.6613,4.5252,5.0510,0.2724,0.2649,1.0000,1.0000,0.8660,0.5000,0.9231,2.5020,1.0511,0.1692,4.5821,1.3488,2.1687,1.0000
3,75,13,3,0,Cognitive change,3.9928,4.8153,5.3337,0.6466,0.6163,0.0000,0.0000,0.8660,-0.5000,0.9231,4.5870,2.1828,1.3560,1.0000,1.6427,6.2456,1.0000
3,76,13,4,1,Attentional deployment,3.3752,5.2579,6.1653,0.9075,0.5449,1.0000,1.0000,0.0000,-1.0000,0.9231,4.2835,3.4178,-0.8015,1.0000,4.3348,3.8230,1.6764
3,77,13,5,1,Situation selection,3.2239,4.3892,5.3107,0.5527,0.4116,1.0000,0.0000,-0.8660,-0.5000,0.9231,4.0085,2.2200,0.7347,3.6375,4.8178,1.0000,3.1210
3,78,13,6,1,Cognitive change,2.8726,5.2909,5.2772,0.4015,0.7063,0.0000,0.0000,-0.8660,0.5000,0.9231,4.1112,1.9629,-0.0651,1.0000,2.6389,7.0000,2.3637
3,79,14,1,1,Response modulation,3.7447,3.8358,3.8719,0.3759,0.6213,1.0000,1.0000,0.0000,1.0000,1.0000,3.6573,2.9051,-0.7721,1.0000,1.0000,2.0782,4.4664
3,80,14,2,1,Response modulation,3.2655,4.7259,4.3694,0.6323,0.5720,0.0000,1.0000,0.8660,0.5000,1.0000,3.6357,4.6934,0.4458,2.5598,1.3636,1.3008,6.7882
3,81,14,3,1,Attentional deployment,4.0270,3.9422,4.0926,0.3082,0.1301,1.0000,1.0000,0.8660,-0.5000,1.0000,2.9777,2.7182,0.9778,1.5674,5.7778,2.0113,1.0000
3,82,14,4,1,Response modulation,4.1572,4.1176,5.1227,0.3118,0.3622,1.0000,1.0000,0.0000,-1.0000,1.0000,3.2261,2.2978,-0.3113,1.5582,1.7793,1.0297,3.4684
3,83,14,5,0,Response modulation,3.2640,4.1300,5.1956,0.7857,0.7022,1.0000,1.0000,-0.8660,-0.5000,1.0000,4.1586,4.5481,-0.0439,2.2830,2.2380,1.0149,6.2662
3,84,14,6,1,Situation modification,2.2269,4.4688,4.6906,0.7330,0.5827,1.0000,1.0000,-0.8660,0.5000,1.0000,4.4609,6.1868,0.5472,5.7971,2.8881,1.1648,1.0000
4,1,1,1,1,Attentional deployment,2.1395,4.8197,4.8878,0.5692,0.2760,1.0000,1.0000,0.0000,1.0000,0.0000,4.1550,4.6050,0.2080,1.3062,6.0691,2.9720,3.5217
4,2,1,2,1,Cognitive change,3.0714,4.6064,5.3614,0.5113,0.5040,1.0000,0.0000,0.8660,0.5000,0.0000,2.9184,3.5426,0.9462,1.4430,1.0813,4.9410,1.4083
4,3,1,3,1,Attentional deployment,2.5638,4.6864,4.2984,0.5759,0.7551,0.0000,0.0000,0.8660,-0.5000,0.0000,4.5932,3.9631,0.0379,1.0000,6.5726,3.1174,2.4174
4,4,1,4,1,Attentional deployment,1.6796,5.4420,3.8456,0.5408,0.4788,1.0000,0.0000,0.0000,-1.0000,0.0000,3.6741,6.0255,-0.3348,1.6502,4.3623,1.7238,1.0000
4,5,1,5,1,Cognitive change,2.6343,5.2923,4.8129,0.5012,0.3944,0.0000,1.0000,-0.8660,-0.5000,0.0000,4.3407,2.1729,-0.5495,2.5226,3.2146,4.2160,1.8352
4,6,1,6,0,Attentional deployment,3.0142,4.7482,4.4054,0.4268,0.1790,1.0000,0.0000,-0.8660,0.5000,0.0000,3.1028,4.4510,-1.1279,1.0000,5.1407,1.8551,2.4516
4,7,2,1,1,Cognitive change,2.1191,5.6977,4.9529,0.1335,0.5119,0.0000,0.0000,0.0000,1.0000,0.0769,3.5967,4.9263,-0.2768,1.1948,1.4415,3.6540,2.2510
4,8,2,2,1,Attentional deployment,2.4456,4.7365,3.7885,0.6183,0.3299,1.0000,1.0000,0.8660,0.5000,0.0769,3.9138,3.0390,0.1549,1.0123,4.5514,2.6909,2.7031
4,9,2,3,1,Situation selection,2.4878,5.4997,3.8723,0.3654,0.9339,1.0000,1.0000,0.8660,-0.5000,0.0769,2.7917,2.0670,0.0265,2.7847,3.6362,1.0000,2.5275
4,10,2,4,0,Cognitive change,3.0201,5.0625,4.7341,0.2886,0.8800,1.0000,0.0000,0.0000,-1.0000,0.0769,3.4173,1.0000,-0.1452,2.3496,1.0000,5.4710,2.0247
4,11,2,5,1,Situation selection,2.4402,5.6471,3.8827,0.4107,0.4452,0.0000,1.0000,-0.8660,-0.5000,0.0769,3.8177,2.4830,0.0111,5.1133,4.4919,1.6025,1.5250
4,12,2,6,1,Situation modification,2.3386,4.9662,3.9152,0.6966,0.2332,1.0000,1.0000,-0.8660,0.5000,0.0769,4.9384,4.1115,0.0834,6.9459,1.7251,2.8217,1.5694
4,13,3,1,0,Situation selection,2.3440,5.1754,5.1066,0.6303,0.4051,1.0000,1.0000,0.0000,1.0000,0.1538,3.2515,5.6154,0.0747,3.7094,3.0347,1.1207,1.0000
4,14,3,2,1,Attentional deployment,3.6948,4.7689,4.0222,0.7236,0.6424,0.0000,1.0000,0.8660,0.5000,0.1538,3.4732,2.9835,0.3104,1.2850,7.0000,2.4636,2.3297
4,15,3,3,1,Cognitive change,2.3612,6.4274,4.1960,0.0660,0.3521,1.0000,1.0000,0.8660,-0.5000,0.1538,2.1563,3.7184,0.6256,1.0000,2.0016,5.6763,1.6164
